1,2,5,A,B,C
"[6, 61, 62]",0.1728966296892448,-5.109146161459334,6,61,62
"[6, 61, 68]",0.17289662968924513,-4.681922913339061,6,61,68
"[6, 62, 64]",0.050549893234845836,-1.333426864095962,6,62,64
"[6, 62, 66]",0.1560583238764042,-2.8978920565202086,6,62,66
"[6, 63, 64]",0.030766568899200517,-2.2805914511808005,6,63,64
"[6, 63, 68]",0.15138781886599778,4.38080131846074,6,63,68
"[6, 66, 67]",0.03690402993051245,-1.858388767472114,6,66,67
"[6, 66, 68]",0.2364169544976275,3.2561107303580137,6,66,68
"[7, 8, 11]",0.09616896089705776,-15.640256645888856,7,8,11
"[7, 8, 21]",0.008762682097885477,-8.578994760557197,7,8,21
"[7, 8, 23]",0.04163602777119333,-5.771668599354305,7,8,23
"[7, 8, 30]",0.010256943067957823,-1.6079889807631744,7,8,30
"[7, 8, 32]",0.09616896089705768,-11.867585722186728,7,8,32
"[7, 8, 36]",0.15138781886599698,-2.7328250006873347,7,8,36
"[7, 8, 37]",0.0413802121919228,-2.8094576022263587,7,8,37
"[7, 8, 46]",0.17289662968924446,-6.259754983548057,7,8,46
"[7, 8, 47]",0.1374485853825221,0.4317583382472918,7,8,47
"[7, 8, 50]",0.15138781886599711,0.21900276977823552,7,8,50
"[7, 8, 55]",0.15138781886599711,0.8267510173698369,7,8,55
"[7, 9, 13]",0.0480493829142231,1.9232291976733291,7,9,13
"[7, 9, 22]",0.02467728266866553,-2.3285738682070978,7,9,22
"[7, 9, 26]",0.04804938291422287,0.3526169117578828,7,9,26
"[7, 9, 28]",0.04141396294635318,-3.0170565002855407,7,9,28
"[7, 9, 30]",0.07420730647864787,-1.6084502373015097,7,9,30
"[7, 9, 32]",0.02508590533165555,-10.018480373685426,7,9,32
"[7, 9, 36]",0.05372412327392556,-5.202906953662718,7,9,36
"[7, 9, 41]",0.048049382914223115,1.1697077591321143,7,9,41
"[7, 9, 42]",0.020286270501729008,-1.7667373938040436,7,9,42
"[7, 9, 55]",0.1513878188659976,10.363041221746158,7,9,55
"[7, 9, 63]",0.053724123273925666,-7.765166135881605,7,9,63
"[7, 11, 13]",0.2364169544976277,9.663230242870739,7,11,13
"[7, 11, 21]",0.04867702498394788,-2.4502549218609917,7,11,21
"[7, 11, 22]",0.0016457238584281705,-3.618898200380373,7,11,22
"[7, 11, 23]",0.010979835831718528,-3.811783925675254,7,11,23
"[7, 11, 24]",0.0961689608970578,-11.486171018360606,7,11,24
"[7, 11, 32]",0.09616896089705797,-12.452464016395679,7,11,32
"[7, 11, 35]",0.06433925627331719,-1.6810890420906508,7,11,35
"[7, 11, 37]",0.02204487517365941,-0.7989656318142728,7,11,37
"[7, 11, 46]",0.022044875173659308,-0.7266564620139615,7,11,46
"[7, 11, 49]",0.08229008158530418,-7.013010495031534,7,11,49
"[7, 11, 51]",0.053420406030969814,-1.3597946443912612,7,11,51
"[7, 11, 52]",0.022044875173659283,0.7169654104771368,7,11,52
"[7, 11, 64]",0.096168960897058,-2.1296825808362065,7,11,64
"[7, 13, 21]",0.015244102348533909,-7.442624420728477,7,13,21
"[7, 13, 22]",0.16641702651388154,-0.828699129352696,7,13,22
"[7, 13, 35]",0.018273535060989245,-10.765001317243671,7,13,35
"[7, 13, 49]",0.13470429307908652,-7.742760197152407,7,13,49
"[7, 13, 55]",0.11931512569711285,3.0854519448677005,7,13,55
"[7, 15, 28]",0.01161824468362985,-4.993804026320961,7,15,28
"[7, 15, 42]",0.2099422921489492,1.6257509193733417,7,15,42
"[7, 15, 46]",0.022044875173659308,-1.7983603591524338,7,15,46
"[7, 15, 49]",0.08229008158530418,-7.066474845884955,7,15,49
"[7, 15, 50]",0.1513878188659976,13.341445426606414,7,15,50
"[7, 15, 51]",0.053420406030969814,-3.058834007439838,7,15,51
"[7, 15, 52]",0.15138781886599748,8.093986001708728,7,15,52
"[7, 21, 23]",0.02308795211842787,-3.26477148111584,7,21,23
"[7, 21, 36]",0.008762682097885386,-9.607834344059937,7,21,36
"[7, 21, 40]",0.01524410234853374,-7.9863794079912,7,21,40
"[7, 21, 42]",0.046863028002079504,0.5060106950392491,7,21,42
"[7, 21, 48]",0.0054223826420368,-7.809348504531265,7,21,48
"[7, 21, 52]",0.004676516240179544,-2.4098710332497584,7,21,52
"[7, 21, 55]",0.03085345178463648,-1.968950260668404,7,21,55
"[7, 21, 59]",0.000265711945163859,-6.6382436097823465,7,21,59
"[7, 22, 24]",0.02467728266866555,-3.3159093743038843,7,22,24
"[7, 22, 37]",0.02467728266866555,-2.1249021725409865,7,22,37
"[7, 22, 40]",0.041306665771850264,-1.8951258094073289,7,22,40
"[7, 22, 42]",0.045501650947307605,-1.8091173552666613,7,22,42
"[7, 22, 49]",0.008583266109235434,-3.439985566365108,7,22,49
"[7, 22, 50]",0.16641702651388174,5.60448902326916,7,22,50
"[7, 22, 51]",0.0017870647509114375,-11.95313948278655,7,22,51
"[7, 22, 52]",0.039269950737296506,-3.505538566348092,7,22,52
"[7, 22, 55]",0.02467728266866555,-2.0774490535575048,7,22,55
"[7, 22, 58]",0.04130666577185016,-2.8862787950115383,7,22,58
"[7, 22, 59]",0.16641702651388166,4.910644809428349,7,22,59
"[7, 22, 63]",0.039269950737296735,-2.7097829892048293,7,22,63
"[7, 23, 26]",0.0726305057772955,1.1005564748806622,7,23,26
"[7, 23, 30]",0.03973799548595144,-2.40747304655838,7,23,30
"[7, 23, 36]",0.04163602777119335,-4.880787376872597,7,23,36
"[7, 23, 40]",0.03271902372127695,-0.2882828297146034,7,23,40
"[7, 23, 48]",0.04759025843173691,2.2710191330385427,7,23,48
"[7, 24, 36]",0.15138781886599748,2.057321246332286,7,24,36
"[7, 24, 41]",0.0032161827062967448,-6.614964393872985,7,24,41
"[7, 24, 47]",0.1513878188659976,3.4776586296400485,7,24,47
"[7, 24, 49]",0.08229008158530418,-7.5370631782341135,7,24,49
"[7, 24, 64]",0.0480493829142231,-3.1662138929316272,7,24,64
"[7, 26, 28]",0.03350726895825133,-6.567216699825457,7,26,28
"[7, 26, 30]",0.01715175994051846,-0.3712333848111911,7,26,30
"[7, 26, 49]",0.13470429307908635,-7.357492952583346,7,26,49
"[7, 26, 59]",0.14686057809778644,-0.2240042687655006,7,26,59
"[7, 26, 64]",0.04804938291422298,0.10844671936181928,7,26,64
"[7, 28, 30]",0.024542056397714868,-4.086643668357072,7,28,30
"[7, 28, 42]",0.10941185101270892,1.5550387083936923,7,28,42
"[7, 28, 46]",0.02739220560326644,-5.99059482353329,7,28,46
"[7, 28, 47]",0.05228075434379365,-1.6626166537781852,7,28,47
"[7, 28, 48]",0.10941185101270882,2.2732729075153286,7,28,48
"[7, 28, 52]",0.05228075434379341,-1.91454953252493,7,28,52
"[7, 28, 55]",0.05228075434379365,-2.114938161370453,7,28,55
"[7, 28, 58]",0.08691290565099857,-5.518081497991256,7,28,58
"[7, 28, 63]",0.05228075434379365,-1.9372743782251296,7,28,63
"[7, 28, 64]",0.03350726895825136,-5.425794723149754,7,28,64
"[7, 30, 32]",0.12341202700404814,-12.180656107024586,7,30,32
"[7, 30, 41]",0.12341202700404788,-2.9923268081606205,7,30,41
"[7, 30, 42]",0.0030080682190350393,-3.839351185415637,7,30,42
"[7, 30, 47]",0.01939920723062584,0.16935035933752673,7,30,47
"[7, 30, 49]",0.03290625460528943,-8.145466363717386,7,30,49
"[7, 30, 52]",0.18857124300781256,3.720658815911256,7,30,52
"[7, 30, 58]",0.20465001372136904,6.20037909897146,7,30,58
"[7, 30, 64]",0.019399207230625805,-1.1503108932225548,7,30,64
"[7, 32, 37]",0.0018743189717920644,-13.305792787105467,7,32,37
"[7, 32, 40]",0.04804938291422288,-0.9647513491953496,7,32,40
"[7, 32, 42]",0.15605832387640525,-12.005577691892569,7,32,42
"[7, 32, 46]",0.0032161827062969052,-16.20700529103872,7,32,46
"[7, 32, 47]",0.04804938291422319,1.1547004126659743,7,32,47
"[7, 32, 48]",0.15605832387640506,-11.402840480388667,7,32,48
"[7, 32, 49]",0.0037099263807944282,-19.59177885982201,7,32,49
"[7, 32, 52]",0.0018743189717919067,-9.14418917823092,7,32,52
"[7, 32, 59]",0.04804938291422315,1.2027708562225319,7,32,59
"[7, 32, 63]",0.04804938291422319,-0.8540617631615213,7,32,63
"[7, 32, 64]",0.04229342403762471,-13.621310614689035,7,32,64
"[7, 35, 36]",0.0643392562733171,-2.6639346740090275,7,35,36
"[7, 35, 37]",0.06433925627331731,-1.899653525045416,7,35,37
"[7, 35, 40]",0.08962226840289741,1.277170498472456,7,35,40
"[7, 35, 41]",0.0154396114845246,-4.216439593674229,7,35,41
"[7, 35, 47]",0.015439611484524685,-4.3584761103234415,7,35,47
"[7, 35, 52]",0.03173236537619878,-2.6945533159000705,7,35,52
"[7, 35, 63]",0.031732365376198834,-1.0699445659819675,7,35,63
"[7, 36, 42]",0.04804938291422305,-7.479360375344324,7,36,42
"[7, 36, 47]",0.1513878188659974,6.7908767755806485,7,36,47
"[7, 36, 50]",0.1513878188659974,4.984527875526478,7,36,50
"[7, 36, 55]",0.1513878188659974,5.245954222083856,7,36,55
"[7, 36, 58]",0.048049382914223004,-3.6315776635023496,7,36,58
"[7, 36, 59]",0.15138781886599725,5.833775445336169,7,36,59
"[7, 36, 64]",0.09616896089705752,-2.1954344865685402,7,36,64
"[7, 37, 47]",0.09616896089705808,-4.028373429775578,7,37,47
"[7, 37, 49]",0.06452674838689862,-3.283080631504013,7,37,49
"[7, 37, 51]",0.053420406030969814,-4.7950573500102,7,37,51
"[7, 40, 41]",0.048049382914222935,0.8380801074435641,7,40,41
"[7, 40, 51]",0.0015147119810358725,-6.261232426004763,7,40,51
"[7, 40, 63]",0.11785742524413875,1.9902889728390312,7,40,63
"[7, 40, 64]",0.04804938291422301,0.6233769162243892,7,40,64
"[7, 41, 49]",0.029949076541521888,-7.407446228913398,7,41,49
"[7, 41, 52]",0.02994907654152178,-6.616090188065186,7,41,52
"[7, 41, 55]",0.09616896089705787,-1.5384971693615412,7,41,55
"[7, 41, 59]",0.09616896089705833,-1.4099505359143285,7,41,59
"[7, 41, 63]",0.09616896089705787,-1.643135735865476,7,41,63
"[7, 42, 46]",0.03690402993051324,0.8954411264811419,7,42,46
"[7, 42, 51]",0.10742644269297852,-7.231305596053318,7,42,51
"[7, 46, 47]",0.02204487517365936,1.7447329833749414,7,46,47
"[7, 46, 51]",0.007694823394506433,-10.021524229449218,7,46,51
"[7, 46, 52]",0.15402018769531856,-4.310365639909275,7,46,52
"[7, 46, 58]",0.17289662968924469,-5.359339819879522,7,46,58
"[7, 46, 59]",0.1728966296892449,-3.786116001090402,7,46,59
"[7, 46, 64]",0.0032161827062969672,-7.743810459568407,7,46,64
"[7, 47, 49]",0.0385554128720155,-2.073605160167354,7,47,49
"[7, 47, 51]",0.053420406030969814,1.832486458285679,7,47,51
"[7, 47, 58]",0.05369998354198298,1.5143051575345725,7,47,58
"[7, 48, 49]",0.003709926380794442,-13.81009072675731,7,48,49
"[7, 48, 58]",0.19361606477544324,2.2181163949260387,7,48,58
"[7, 48, 59]",0.04804938291422276,2.063281238389015,7,48,59
"[7, 49, 52]",0.038555412872015235,-0.5666079568497331,7,49,52
"[7, 49, 55]",0.08229008158530421,-6.710030185111775,7,49,55
"[7, 49, 58]",0.003709926380794136,-15.612369970549054,7,49,58
"[7, 49, 59]",0.038555412872015415,-1.8031767808188048,7,49,59
"[7, 50, 55]",0.09616896089705768,-2.1791484358119746,7,50,55
"[7, 51, 52]",0.013504951359343991,-8.395007426880813,7,51,52
"[7, 51, 55]",0.053420406030969925,0.6249973463959932,7,51,55
"[7, 51, 58]",0.031884438084555954,-7.479865472749215,7,51,58
"[7, 51, 59]",0.053420406030970084,2.935692023831262,7,51,59
"[7, 52, 59]",0.01005869936747961,0.784716744410332,7,52,59
"[7, 52, 63]",0.009740686355768326,-1.112830555781751,7,52,63
"[7, 52, 64]",0.007904292070204377,-4.6643391049461576,7,52,64
"[7, 55, 59]",0.15138781886599773,8.769085267030048,7,55,59
"[7, 55, 64]",0.096168960897058,-1.4117897368442556,7,55,64
"[7, 63, 64]",0.058142297435186924,-3.564188642747373,7,63,64
"[8, 11, 26]",0.09616896089705784,-14.537621831449206,8,11,26
"[8, 11, 32]",0.0961689608970578,-14.45834018237758,8,11,32
"[8, 11, 38]",0.04229342403762427,-19.511798020747744,8,11,38
"[8, 11, 46]",0.0480493829142229,-1.682639303390907,8,11,46
"[8, 11, 52]",0.09167337432129384,-14.739038042544891,8,11,52
"[8, 11, 54]",0.0961689608970576,-13.984607267736926,8,11,54
"[8, 11, 57]",0.0480493829142236,-8.195020731320046,8,11,57
"[8, 11, 60]",0.0961689608970578,-14.915625250181925,8,11,60
"[8, 11, 65]",0.04804938291422326,-4.562899340804947,8,11,65
"[8, 11, 67]",0.02401742371794789,-6.479352346386509,8,11,67
"[8, 17, 19]",0.0961689608970574,-5.132311479972219,8,17,19
"[8, 17, 23]",0.04163602777119338,-3.3180586225157542,8,17,23
"[8, 17, 26]",0.15138781886599734,13.619502684734426,8,17,26
"[8, 17, 36]",0.09616896089705748,-2.6965178915600045,8,17,36
"[8, 17, 54]",0.1513878188659972,13.57503510941466,8,17,54
"[8, 17, 63]",0.2364169544976277,11.862311627879699,8,17,63
"[8, 17, 67]",0.0138677900383566,0.3019453378349857,8,17,67
"[8, 17, 69]",0.048049382914222775,-0.7534185737202499,8,17,69
"[8, 19, 25]",0.06559586659368223,-9.593828559736064,8,19,25
"[8, 19, 29]",0.1513878188659974,10.928518278749188,8,19,29
"[8, 19, 39]",0.09616896089705797,-2.465734788093177,8,19,39
"[8, 19, 54]",0.10125231606083768,-10.481731771722608,8,19,54
"[8, 19, 65]",0.1513878188659974,12.812664810867185,8,19,65
"[8, 19, 69]",0.23641695449762715,1.9459068192361104,8,19,69
"[8, 21, 29]",0.04829770851582603,2.9246285473131977,8,21,29
"[8, 21, 32]",0.01574525043768081,-8.194440427713534,8,21,32
"[8, 21, 36]",0.04829770851582597,-3.9523311253575737,8,21,36
"[8, 21, 38]",0.024345251008868262,-2.8623201437713015,8,21,38
"[8, 21, 39]",0.009307271686238171,-2.8980466701814924,8,21,39
"[8, 21, 52]",0.032410238978754155,-0.6730961670474134,8,21,52
"[8, 21, 55]",0.00227437185976168,-5.475470390269443,8,21,55
"[8, 21, 57]",0.045583365493718886,2.1448626301830664,8,21,57
"[8, 21, 65]",0.04829770851582597,4.158407121683143,8,21,65
"[8, 23, 36]",0.041636027771193115,-2.377681283014337,8,23,36
"[8, 23, 38]",0.004762942414869018,-5.909695518534303,8,23,38
"[8, 23, 46]",0.009611111434167334,-0.652541225766555,8,23,46
"[8, 23, 54]",0.041636027771193115,0.4379418376944324,8,23,54
"[8, 23, 60]",0.04163602777119324,-2.628760170252873,8,23,60
"[8, 23, 65]",0.004762942414869297,-0.24015430492214665,8,23,65
"[8, 25, 26]",0.041380212191922734,-4.237681235609765,8,25,26
"[8, 25, 29]",0.04138021219192256,-3.950808905809247,8,25,29
"[8, 25, 32]",0.0288651423036615,-2.2795150532726502,8,25,32
"[8, 25, 37]",0.028865142303661405,-3.3594857167288303,8,25,37
"[8, 25, 46]",0.12975647078192631,6.867931257056906,8,25,46
"[8, 25, 55]",0.0018743189717919926,-5.046851027492346,8,25,55
"[8, 25, 57]",0.06905481002984842,-4.561038676215106,8,25,57
"[8, 25, 60]",0.1297564707819262,6.7439232953047,8,25,60
"[8, 25, 63]",0.0264234992374932,-1.0272867002091033,8,25,63
"[8, 25, 67]",0.023913038282724,-5.791642585880703,8,25,67
"[8, 26, 38]",0.15138781886599725,2.9856853634424483,8,26,38
"[8, 26, 60]",0.1513878188659974,14.291496122586755,8,26,60
"[8, 29, 30]",0.15138781886599711,9.644372462551212,8,29,30
"[8, 29, 37]",0.0018743189717916864,-5.996231594227599,8,29,37
"[8, 29, 39]",0.10427857300315728,4.477616783093705,8,29,39
"[8, 29, 50]",0.15138781886599711,4.2021776186530015,8,29,50
"[8, 29, 52]",0.003148311357800055,-0.10048290115295178,8,29,52
"[8, 29, 55]",0.024677282668665427,-2.4361597655275955,8,29,55
"[8, 29, 67]",0.013867790038356623,-0.002138882783706997,8,29,67
"[8, 30, 47]",0.08209218001656461,-4.313503299654236,8,30,47
"[8, 30, 52]",0.22068216945808394,5.255408582697648,8,30,52
"[8, 30, 67]",0.07720022616424739,-0.6546914988999069,8,30,67
"[8, 30, 69]",0.09412399302040464,-9.001019414158995,8,30,69
"[8, 32, 37]",0.028865142303661363,-5.491155200252122,8,32,37
"[8, 32, 47]",0.01004809851862018,0.05650499161580669,8,32,47
"[8, 32, 52]",0.12975647078192662,1.5278183272550263,8,32,52
"[8, 32, 57]",0.060474731507276565,-2.942358229779895,8,32,57
"[8, 32, 60]",0.15138781886599711,8.04406916706111,8,32,60
"[8, 32, 63]",0.2364169544976277,10.207500246365072,8,32,63
"[8, 32, 65]",0.03443729722332187,1.7832287737636134,8,32,65
"[8, 32, 67]",0.13254575757373746,6.16012938706834,8,32,67
"[8, 36, 47]",0.13744858538252228,2.314170042546362,8,36,47
"[8, 36, 50]",0.15138781886599711,2.027077332568964,8,36,50
"[8, 36, 54]",0.15138781886599692,5.323028431322502,8,36,54
"[8, 36, 55]",0.15138781886599711,4.5044312110521085,8,36,55
"[8, 36, 60]",0.15138781886599711,4.02354415365831,8,36,60
"[8, 37, 39]",0.04138021219192297,1.716004865657219,8,37,39
"[8, 37, 52]",0.06905481002984754,0.650879454772749,8,37,52
"[8, 37, 54]",0.12975647078192598,2.1082968722483333,8,37,54
"[8, 37, 63]",0.06905481002984838,0.7327934891727992,8,37,63
"[8, 37, 69]",0.036846739578344716,-4.558515551952637,8,37,69
"[8, 38, 39]",0.0961689608970578,-3.5224947935233315,8,38,39
"[8, 38, 46]",0.04804938291422274,-0.7827988905913195,8,38,46
"[8, 38, 47]",6.787856498328883e-05,-0.38133215902241296,8,38,47
"[8, 38, 60]",0.15138781886599711,3.6592330322830082,8,38,60
"[8, 38, 65]",0.15138781886599725,4.095212988354467,8,38,65
"[8, 38, 67]",0.07720022616424717,-1.4552842365996028,8,38,67
"[8, 38, 69]",0.23641695449762706,1.6773817480970044,8,38,69
"[8, 39, 46]",0.2364169544976273,12.340722265512714,8,39,46
"[8, 39, 47]",0.1374485853825223,1.958782825250774,8,39,47
"[8, 39, 54]",0.02204487517365928,1.7319405569627602,8,39,54
"[8, 39, 55]",0.1513878188659974,2.6724897684260167,8,39,55
"[8, 39, 67]",0.07720022616424728,-2.5243157495783692,8,39,67
"[8, 46, 47]",0.01004809851862053,0.3940706481277694,8,46,47
"[8, 46, 52]",0.009522387897671477,-0.3311887373384721,8,46,52
"[8, 46, 67]",0.0240174237179476,0.5624783578695798,8,46,67
"[8, 47, 54]",0.08209218001656464,-2.5426350159688846,8,47,54
"[8, 47, 57]",0.04131083888423198,-4.653246667877202,8,47,57
"[8, 47, 60]",0.13744858538252264,3.8662609630126568,8,47,60
"[8, 47, 67]",0.11849556697952225,3.5899485878210085,8,47,67
"[8, 50, 55]",0.0961689608970579,-2.135487144505841,8,50,55
"[8, 52, 57]",0.2364169544976282,12.296965187181375,8,52,57
"[8, 52, 63]",0.016286664933327453,-1.3788010581101418,8,52,63
"[8, 52, 67]",0.03930030536532922,-5.9823494859671165,8,52,67
"[8, 52, 69]",0.07925696710883902,-7.334119242353232,8,52,69
"[8, 54, 65]",0.15138781886599725,15.204660108901631,8,54,65
"[8, 54, 67]",0.13254575757373746,6.107725914575124,8,54,67
"[8, 55, 60]",0.036124689575982236,-5.748416406720951,8,55,60
"[8, 60, 65]",0.15138781886599734,11.180757692405386,8,60,65
"[8, 60, 67]",0.07720022616424728,-12.676148509205408,8,60,67
"[8, 63, 67]",0.013867790038357131,0.7802470986102392,8,63,67
"[8, 67, 69]",0.20978401554556644,1.2814761814204552,8,67,69
"[9, 11, 13]",0.15605832387640506,-6.929831171100773,9,11,13
"[9, 11, 16]",0.08413317898297312,1.94100441660283,9,11,16
"[9, 11, 20]",0.04804938291422304,0.7722072895085823,9,11,20
"[9, 11, 22]",0.04804938291422305,-1.407914371306877,9,11,22
"[9, 11, 24]",0.15605832387640492,-11.169029125800721,9,11,24
"[9, 11, 25]",0.036904029930512686,1.385914370827063,9,11,25
"[9, 11, 26]",0.04804938291422333,1.2392130941481645,9,11,26
"[9, 11, 31]",0.1560583238764051,-2.946900809439809,9,11,31
"[9, 11, 32]",0.0720547200209899,1.3056780410234303,9,11,32
"[9, 11, 37]",0.03690402993051268,0.6933033378146476,9,11,37
"[9, 11, 38]",0.15605832387640475,-6.390465121735439,9,11,38
"[9, 11, 52]",0.036904029930512776,0.6300132710573259,9,11,52
"[9, 11, 62]",0.003096579820291377,-1.6702688995383248,9,11,62
"[9, 12, 16]",0.1124324142408182,-2.6692410017717494,9,12,16
"[9, 12, 18]",0.09412399302040524,-0.0823814700640142,9,12,18
"[9, 12, 20]",0.1513878188659976,5.3653352519693644,9,12,20
"[9, 12, 26]",0.042293424037624434,-5.884248933494544,9,12,26
"[9, 12, 36]",0.029129791006242488,-4.059450466989522,9,12,36
"[9, 12, 37]",0.2364169544976275,4.479703246411182,9,12,37
"[9, 12, 62]",0.029646306172501174,-1.6568874484098102,9,12,62
"[9, 12, 66]",0.1312505447743369,1.2653508190598821,9,12,66
"[9, 13, 16]",0.00626348651621189,-9.39851281401932,9,13,16
"[9, 13, 20]",0.04229342403762449,-5.81732545421545,9,13,20
"[9, 13, 22]",0.09616896089705797,-7.666890122524201,9,13,22
"[9, 13, 37]",0.04804938291422301,-1.0660185361479115,9,13,37
"[9, 13, 39]",0.04804938291422319,-5.0518665055748535,9,13,39
"[9, 13, 43]",0.09616896089705797,-6.455200287879382,9,13,43
"[9, 13, 53]",0.012182519031089188,-10.918164059292671,9,13,53
"[9, 13, 55]",0.004240252110898165,-4.893338076820204,9,13,55
"[9, 13, 56]",0.04804938291422332,2.00171325406134,9,13,56
"[9, 13, 69]",0.032760678872934434,-7.6628035068691025,9,13,69
"[9, 14, 20]",0.0007527734909547602,-12.041225906134029,9,14,20
"[9, 14, 28]",0.045501650947307536,0.061375335248790464,9,14,28
"[9, 14, 38]",0.05122892785121142,-9.887703544258443,9,14,38
"[9, 14, 39]",0.007184663187202151,-8.64009050732204,9,14,39
"[9, 14, 42]",0.043188251621692576,1.7771657591745509,9,14,42
"[9, 14, 44]",0.025834216850576533,-1.3185175997053908,9,14,44
"[9, 14, 52]",0.08250094329712405,-4.828204434088232,9,14,52
"[9, 14, 55]",0.06909755869991031,-2.3556459898149065,9,14,55
"[9, 14, 63]",2.330313447923565e-06,-12.69475037289324,9,14,63
"[9, 14, 66]",0.05469812584713085,-5.2104563251967475,9,14,66
"[9, 14, 69]",0.011700511829840108,-5.0136480751030765,9,14,69
"[9, 16, 18]",0.0028116499603686963,-4.455938485329278,9,16,18
"[9, 16, 20]",0.050574416425623284,1.00291339736183,9,16,20
"[9, 16, 24]",0.036009321677150236,-2.596463010877704,9,16,24
"[9, 16, 25]",0.08413317898297246,0.6562690219410463,9,16,25
"[9, 16, 30]",0.00025152749644566505,-6.542494033156576,9,16,30
"[9, 16, 31]",0.08413317898297319,-1.8168414391394447,9,16,31
"[9, 16, 37]",0.08413317898297296,0.21570835171371885,9,16,37
"[9, 16, 38]",0.11243241424081783,-2.7931889547644513,9,16,38
"[9, 16, 39]",0.05057441642562346,-2.395336566302908,9,16,39
"[9, 16, 41]",0.08558068845077169,-1.7901109280684366,9,16,41
"[9, 16, 52]",0.08413317898297362,2.5244633438938884,9,16,52
"[9, 16, 55]",0.050574416425623284,2.0832018775479746,9,16,55
"[9, 16, 66]",0.08374309231647466,-3.856789939788893,9,16,66
"[9, 18, 20]",0.01333277768796148,-4.0829555673916165,9,18,20
"[9, 18, 28]",0.034759056679702686,-8.980964234053149,9,18,28
"[9, 18, 30]",0.0009703469520876877,-10.970107652594784,9,18,30
"[9, 18, 41]",0.09412399302040507,3.8989090547193577,9,18,41
"[9, 18, 42]",0.057004868709527874,1.5347173423054894,9,18,42
"[9, 18, 44]",0.10174529502246908,-5.4617366334571775,9,18,44
"[9, 18, 56]",0.061452560822067084,-4.4086561664274,9,18,56
"[9, 18, 61]",0.033749999305391826,-20.972864446148733,9,18,61
"[9, 20, 24]",0.2364169544976277,9.071301037270695,9,20,24
"[9, 20, 25]",0.04804938291422296,-4.5080459440038725,9,20,25
"[9, 20, 32]",0.02508590533165516,-4.255114430952792,9,20,32
"[9, 20, 37]",0.0480493829142229,-0.7494976038882335,9,20,37
"[9, 20, 39]",0.15138781886599773,2.195727873150135,9,20,39
"[9, 20, 41]",0.2364169544976277,8.284146611660733,9,20,41
"[9, 20, 52]",0.2364169544976281,7.355553779784152,9,20,52
"[9, 20, 63]",0.02639707106425924,-10.94795818841423,9,20,63
"[9, 20, 66]",0.014903714036716262,-0.3988347408873949,9,20,66
"[9, 22, 25]",0.23641695449762715,4.570104089354793,9,22,25
"[9, 22, 28]",0.09478759424749676,-3.659236164197329,9,22,28
"[9, 22, 31]",0.2364169544976276,3.0443805947013964,9,22,31
"[9, 22, 42]",0.04318825162169293,-2.090982110434041,9,22,42
"[9, 22, 43]",0.1513878188659976,5.085660099934137,9,22,43
"[9, 22, 52]",0.10690159234251198,-3.8143898622426238,9,22,52
"[9, 22, 53]",0.0016457238584278405,-4.357806119745442,9,22,53
"[9, 22, 55]",0.1513878188659976,4.908204499877911,9,22,55
"[9, 22, 63]",0.003960799376331522,-9.155902613837396,9,22,63
"[9, 22, 66]",0.006029855496795809,-5.081177253323176,9,22,66
"[9, 24, 25]",0.2364169544976276,9.307484166535911,9,24,25
"[9, 24, 31]",0.03690402993051308,-1.2002046419474637,9,24,31
"[9, 24, 36]",0.1069015923425116,2.619782140667988,9,24,36
"[9, 24, 38]",0.15605832387640484,-6.791425192105822,9,24,38
"[9, 24, 41]",0.03690402993051276,1.4451030503496938,9,24,41
"[9, 24, 61]",0.048049382914222914,1.9300897368842067,9,24,61
"[9, 24, 66]",0.2079245842569559,1.7631463783831354,9,24,66
"[9, 25, 26]",0.04804938291422298,2.2138810621344334,9,25,26
"[9, 25, 32]",0.02569601479283909,-6.47765301782011,9,25,32
"[9, 25, 37]",0.23641695449762745,9.334874306018133,9,25,37
"[9, 25, 44]",0.15605832387640464,-14.090438071434846,9,25,44
"[9, 25, 53]",0.00036435020735768543,-3.6210640549287554,9,25,53
"[9, 25, 55]",0.04804938291422297,1.7451115837080549,9,25,55
"[9, 25, 56]",0.04804938291422275,3.2388912119444235,9,25,56
"[9, 25, 63]",0.01131681270421957,-4.2512326031525305,9,25,63
"[9, 25, 66]",0.20792458425695545,-0.03796754614549158,9,25,66
"[9, 26, 30]",0.03145845117298425,-14.909284731997845,9,26,30
"[9, 26, 38]",0.04804938291422301,1.4078170839535955,9,26,38
"[9, 26, 42]",0.015543242049085509,-4.26028794674019,9,26,42
"[9, 26, 44]",0.15605832387640467,-6.579177554481182,9,26,44
"[9, 26, 48]",0.048049382914223414,2.0257740166937293,9,26,48
"[9, 26, 61]",0.04229342403762471,-4.9644518461018725,9,26,61
"[9, 26, 69]",0.032760678872934434,-6.8401397951013605,9,26,69
"[9, 28, 39]",0.02529139049555293,-7.936589907980339,9,28,39
"[9, 28, 42]",0.0044405150656973095,-5.358582674847227,9,28,42
"[9, 28, 48]",0.02467728266866534,-3.142696503087293,9,28,48
"[9, 28, 52]",0.16641702651388154,3.56191874789388,9,28,52
"[9, 28, 53]",0.09478759424749636,3.0653657290413645,9,28,53
"[9, 28, 55]",0.02467728266866534,-2.8069406123484613,9,28,55
"[9, 28, 62]",0.08205292136299483,-0.8753606890550722,9,28,62
