1,2,5,A,B,C
"[4, 21, 23]",0.3807785909159453,11.454668126964158,4,21,23
"[30, 31, 42]",0.3807785909159453,2.1738665172432903,30,31,42
"[4, 62, 64]",0.3807785909159453,11.834281318119054,4,62,64
"[4, 31, 62]",0.3807785909159453,8.654354014208135,4,31,62
"[22, 50, 68]",0.3807785909159453,10.224485080139935,22,50,68
"[29, 37, 61]",0.3807785909159453,7.814650438306033,29,37,61
"[4, 21, 48]",0.3807785909159453,11.533756102719693,4,21,48
"[7, 32, 48]",0.3807785909159453,10.142194256754095,7,32,48
"[30, 31, 41]",0.3807785909159453,2.2005627146513693,30,31,41
"[29, 42, 61]",0.3807785909159453,8.405229368786493,29,42,61
"[30, 35, 39]",0.3807785909159453,2.324933576928064,30,35,39
"[7, 32, 42]",0.3807785909159453,9.539457045249783,7,32,42
"[30, 32, 47]",0.3807785909159453,1.5387631285644832,30,32,47
"[22, 35, 56]",0.3807785909159453,9.137209575833866,22,35,56
"[9, 11, 24]",0.3807785909159453,8.518580316277102,9,11,24
"[22, 25, 40]",0.3807785909159453,10.397436541146014,22,25,40
"[29, 31, 42]",0.3807785909159453,8.318614760035603,29,31,42
"[0, 12, 16]",0.3807785909159453,9.26773012746836,0,12,16
"[7, 40, 58]",0.3807785909159453,10.079797179005872,7,40,58
"[30, 32, 42]",0.3807785909159453,1.6031291548318691,30,32,42
"[30, 35, 44]",0.3807785909159453,1.6429303551628038,30,35,44
"[9, 11, 38]",0.3807785909159453,9.00804077956304,9,11,38
"[7, 32, 49]",0.3807785909159453,9.550110583402253,7,32,49
"[4, 31, 64]",0.3807785909159453,11.337044515053394,4,31,64
"[9, 38, 41]",0.3807785909159453,9.175498286640623,9,38,41
"[4, 12, 21]",0.3807785909159453,12.383756802644903,4,12,21
"[22, 34, 57]",0.3807785909159453,9.890244462975533,22,34,57
"[29, 35, 62]",0.3807785909159453,8.617584737898582,29,35,62
"[0, 49, 58]",0.3807785909159453,8.240832617760994,0,49,58
"[7, 48, 49]",0.3807785909159453,11.04269517568776,7,48,49
"[0, 37, 49]",0.3807785909159453,9.085224694120114,0,37,49
"[10, 23, 38]",0.3807785909159453,0.7526817337234775,10,23,38
"[4, 40, 58]",0.3807785909159453,10.905716329674995,4,40,58
"[27, 34, 68]",0.3807785909159453,9.580092673862373,27,34,68
"[4, 21, 56]",0.3807785909159453,12.343893174525313,4,21,56
"[30, 31, 47]",0.3807785909159453,1.6462512440053452,30,31,47
"[7, 26, 48]",0.3807785909159453,10.509841387599195,7,26,48
"[29, 42, 62]",0.3807785909159453,8.247662510413933,29,42,62
"[30, 39, 67]",0.3807785909159453,1.67645278861335,30,39,67
"[4, 60, 61]",0.3807785909159453,12.334969136433985,4,60,61
"[9, 18, 44]",0.3807785909159453,8.038263366542902,9,18,44
"[0, 39, 67]",0.3807785909159453,9.082547397084175,0,39,67
"[9, 13, 41]",0.3807785909159453,9.457785697773572,9,13,41
"[9, 31, 44]",0.3807785909159453,8.188156962311865,9,31,44
"[22, 34, 50]",0.3807785909159453,10.22801042984188,22,34,50
"[22, 23, 34]",0.3807785909159453,9.11891259522591,22,23,34
"[0, 37, 61]",0.3807785909159453,8.749009960067772,0,37,61
"[10, 34, 38]",0.3807785909159453,1.2524188287080025,10,34,38
"[4, 12, 62]",0.3807785909159453,11.780979409703992,4,12,62
"[0, 39, 46]",0.3807785909159453,8.929032586570521,0,39,46
"[9, 11, 13]",0.3807785909159453,8.111249435132926,9,11,13
"[7, 13, 41]",0.3807785909159453,8.567902470110871,7,13,41
"[22, 50, 59]",0.3807785909159453,9.599372092616493,22,50,59
"[30, 35, 47]",0.3807785909159453,1.371954241426998,30,35,47
"[22, 25, 56]",0.3807785909159453,9.631032627227947,22,25,56
"[7, 42, 49]",0.3807785909159453,10.340741518031756,7,42,49
"[29, 31, 62]",0.3807785909159453,7.626899255777111,29,31,62
"[7, 26, 49]",0.3807785909159453,9.989361753497976,7,26,49
"[30, 44, 69]",0.3807785909159453,2.2179214975058628,30,44,69
"[55, 60, 62]",0.3807785909159453,9.679101675308608,55,60,62
"[10, 24, 66]",0.3807785909159453,2.1559241748900853,10,24,66
"[22, 31, 59]",0.3807785909159453,9.814006828292435,22,31,59
"[22, 23, 50]",0.3807785909159453,10.373283760161485,22,23,50
"[30, 67, 69]",0.3807785909159453,1.9334631444854717,30,67,69
"[28, 39, 46]",0.3807785909159453,10.726468683980832,28,39,46
"[9, 31, 41]",0.3807785909159453,9.234491981904238,9,31,41
"[22, 23, 40]",0.3807785909159453,9.368678873381043,22,23,40
"[22, 23, 25]",0.3807785909159453,9.92853675930406,22,23,25
"[27, 32, 34]",0.3807785909159453,10.525506061969498,27,32,34
"[0, 37, 47]",0.3807785909159453,9.177376319150945,0,37,47
"[22, 23, 59]",0.3807785909159453,10.16670935399626,22,23,59
"[7, 49, 58]",0.3807785909159453,9.955266522026484,7,49,58
"[9, 11, 44]",0.3807785909159453,8.043487537746358,9,11,44
"[7, 26, 42]",0.3807785909159453,10.742672839745635,7,26,42
"[22, 23, 68]",0.3807785909159453,9.598169010628423,22,23,68
"[4, 31, 48]",0.3807785909159453,10.258216657078194,4,31,48
"[20, 37, 52]",0.3807785909159452,8.048039347825046,20,37,52
"[6, 27, 34]",0.3807785909159452,8.965431421880114,6,27,34
"[32, 47, 54]",0.3807785909159452,2.9656126171888246,32,47,54
"[5, 36, 66]",0.3807785909159452,8.978728038605992,5,36,66
"[23, 26, 30]",0.3807785909159452,1.2461756067290324,23,26,30
"[13, 49, 54]",0.3807785909159452,3.2926118181449624,13,49,54
"[32, 37, 54]",0.3807785909159452,2.5829941621314347,32,37,54
"[39, 43, 51]",0.3807785909159452,7.894144073751748,39,43,51
"[49, 52, 59]",0.3807785909159452,7.340408591788512,49,52,59
"[48, 49, 54]",0.3807785909159452,3.1010271414278705,48,49,54
"[37, 52, 59]",0.3807785909159452,8.011593900281895,37,52,59
"[1, 19, 22]",0.3807785909159452,9.81453819017883,1,19,22
"[6, 41, 53]",0.3807785909159452,1.4882143914178132,6,41,53
"[19, 36, 45]",0.3807785909159452,8.520393878948724,19,36,45
"[20, 52, 66]",0.3807785909159452,7.173810658765093,20,52,66
"[38, 39, 51]",0.3807785909159452,7.545115750004497,38,39,51
"[1, 15, 36]",0.3807785909159452,8.624349866334086,1,15,36
"[37, 49, 52]",0.3807785909159452,7.847492500411548,37,49,52
"[20, 41, 54]",0.3807785909159452,3.1213431974270733,20,41,54
"[20, 32, 52]",0.3807785909159452,6.489014643804651,20,32,52
"[20, 32, 54]",0.3807785909159452,2.421216288628429,20,32,54
"[20, 52, 67]",0.3807785909159452,7.3334489543697,20,52,67
"[23, 38, 51]",0.3807785909159452,7.304292922241082,23,38,51
"[20, 52, 59]",0.3807785909159452,7.2114901111520835,20,52,59
"[45, 52, 67]",0.3807785909159452,8.64669322986375,45,52,67
"[6, 20, 51]",0.3807785909159452,7.718124203653938,6,20,51
"[5, 21, 55]",0.3807785909159452,10.61548238528583,5,21,55
"[1, 53, 58]",0.3807785909159452,2.2770222850192674,1,53,58
"[15, 19, 36]",0.3807785909159452,9.069034366893284,15,19,36
"[20, 37, 54]",0.3807785909159452,2.9038078637940288,20,37,54
"[37, 52, 61]",0.3807785909159452,7.666305912400162,37,52,61
"[5, 36, 38]",0.3807785909159452,9.588197967897557,5,36,38
"[3, 37, 63]",0.3807785909159452,6.525347581586907,3,37,63
"[49, 52, 67]",0.3807785909159452,8.455300105449908,49,52,67
"[6, 27, 41]",0.3807785909159452,9.548598825933011,6,27,41
"[3, 37, 52]",0.3807785909159452,7.579083633693157,3,37,52
"[15, 19, 54]",0.3807785909159452,3.3110768931542007,15,19,54
"[21, 52, 61]",0.3807785909159452,5.759043590839107,21,52,61
"[15, 36, 38]",0.3807785909159452,10.054678085799523,15,36,38
"[20, 52, 64]",0.3807785909159452,7.364991426635385,20,52,64
"[15, 36, 42]",0.3807785909159452,9.710631343139614,15,36,42
"[37, 49, 54]",0.3807785909159452,3.1611318689149215,37,49,54
"[11, 27, 34]",0.3807785909159452,11.809612813011626,11,27,34
"[37, 47, 54]",0.3807785909159452,3.492983482072382,37,47,54
"[17, 19, 36]",0.3807785909159452,9.127197733655636,17,19,36
"[25, 55, 60]",0.3807785909159452,9.655064137462858,25,55,60
"[6, 11, 27]",0.3807785909159452,12.188951973270896,6,11,27
"[1, 36, 58]",0.3807785909159452,9.64401033805207,1,36,58
"[5, 19, 36]",0.3807785909159452,9.094420130083227,5,19,36
"[6, 40, 51]",0.3807785909159452,7.5756394579594115,6,40,51
"[14, 28, 66]",0.3807785909159452,11.193013742659094,14,28,66
"[23, 30, 47]",0.3807785909159452,2.1112129670662583,23,30,47
"[1, 22, 58]",0.3807785909159452,9.838263304623016,1,22,58
"[13, 20, 55]",0.3807785909159452,10.659842483708218,13,20,55
"[23, 27, 41]",0.3807785909159452,10.898610002613303,23,27,41
"[17, 36, 42]",0.3807785909159452,8.898827473048087,17,36,42
"[23, 30, 41]",0.3807785909159452,1.1019982590577229,23,30,41
"[5, 55, 62]",0.3807785909159452,10.08527921340618,5,55,62
"[46, 52, 66]",0.3807785909159452,7.089137378357536,46,52,66
"[15, 36, 66]",0.3807785909159452,8.449614119128434,15,36,66
"[16, 52, 66]",0.3807785909159452,8.018683539950423,16,52,66
"[47, 49, 54]",0.3807785909159452,2.8321522382439106,47,49,54
"[32, 37, 52]",0.3807785909159452,7.845331607056671,32,37,52
"[17, 55, 60]",0.3807785909159452,9.496341556075373,17,55,60
"[20, 25, 55]",0.3807785909159452,9.48892634254911,20,25,55
"[5, 21, 30]",0.3807785909159452,1.7556544473796158,5,21,30
"[23, 27, 68]",0.3807785909159452,10.662481091826187,23,27,68
"[16, 37, 52]",0.3807785909159452,8.02033706919103,16,37,52
"[16, 52, 59]",0.3807785909159452,7.5301466529446754,16,52,59
"[20, 41, 52]",0.3807785909159452,7.318135048747692,20,41,52
"[23, 39, 51]",0.3807785909159452,7.1349123370883225,23,39,51
"[50, 55, 62]",0.3807785909159452,8.833574614346992,50,55,62
"[20, 43, 51]",0.3807785909159452,7.531542148868134,20,43,51
"[23, 30, 39]",0.3807785909159452,1.1522389258611696,23,30,39
"[23, 27, 34]",0.3807785909159452,10.582096063815547,23,27,34
"[17, 19, 22]",0.3807785909159452,10.722070734112453,17,19,22
"[20, 45, 52]",0.3807785909159452,7.570835234605753,20,45,52
"[23, 30, 44]",0.3807785909159452,2.3425555791182617,23,30,44
"[2, 9, 38]",0.3807785909159452,8.661157005330374,2,9,38
"[40, 43, 63]",0.3807785909159452,7.046768915787122,40,43,63
"[13, 19, 54]",0.3807785909159452,3.533166577356397,13,19,54
"[32, 49, 54]",0.3807785909159452,3.0137594199482436,32,49,54
"[5, 15, 36]",0.3807785909159452,8.942064647679489,5,15,36
"[5, 9, 62]",0.3807785909159452,6.823506043140771,5,9,62
"[1, 22, 25]",0.3807785909159452,10.212304349193346,1,22,25
"[32, 49, 52]",0.3807785909159452,7.016138196449576,32,49,52
"[14, 28, 46]",0.3807785909159452,10.821129492197464,14,28,46
"[11, 22, 34]",0.3807785909159452,9.142940002244499,11,22,34
"[16, 30, 31]",0.3807785909159452,2.5907932771434545,16,30,31
"[46, 52, 67]",0.3807785909159452,8.751237885835979,46,52,67
"[23, 43, 51]",0.3807785909159452,7.741996288060192,23,43,51
"[14, 16, 30]",0.3807785909159452,1.6966373007675055,14,16,30
"[14, 28, 58]",0.3807785909159452,10.536591378300374,14,28,58
"[18, 40, 63]",0.3807785909159452,5.578771473826328,18,40,63
"[26, 30, 42]",0.3807785909159452,2.3968530916814856,26,30,42
"[18, 44, 63]",0.3807785909159452,5.0957653920686505,18,44,63
"[11, 22, 59]",0.3807785909159452,9.268017397665695,11,22,59
"[11, 23, 27]",0.3807785909159452,12.375505210155012,11,23,27
"[1, 22, 31]",0.3807785909159452,10.086367740297797,1,22,31
"[14, 30, 44]",0.3807785909159452,1.3334407381116409,14,30,44
"[19, 28, 39]",0.3807785909159452,10.420775267657644,19,28,39
"[1, 2, 53]",0.3807785909159452,2.0284496996877124,1,2,53
"[40, 43, 51]",0.3807785909159452,7.687190746568756,40,43,51
"[18, 28, 57]",0.3807785909159452,9.029403777111472,18,28,57
"[20, 55, 60]",0.3807785909159452,10.073416867397576,20,55,60
"[11, 22, 31]",0.3807785909159452,9.957712841948826,11,22,31
"[8, 52, 69]",0.3807785909159452,8.537578753417762,8,52,69
"[40, 51, 58]",0.3807785909159452,7.484821804056629,40,51,58
"[2, 30, 39]",0.3807785909159452,1.3528495747418392,2,30,39
"[21, 55, 62]",0.3807785909159452,9.710783239501962,21,55,62
"[33, 45, 53]",0.3807785909159452,0.9811558318969702,33,45,53
"[23, 27, 43]",0.3807785909159452,11.081003347606128,23,27,43
"[35, 44, 63]",0.3807785909159452,6.166152015962603,35,44,63
"[6, 7, 42]",0.3807785909159452,10.241678439073992,6,7,42
"[1, 27, 60]",0.3807785909159452,10.997323602935047,1,27,60
"[18, 28, 46]",0.3807785909159452,10.570005915570787,18,28,46
"[11, 22, 23]",0.3807785909159452,9.108900399068931,11,22,23
"[6, 7, 64]",0.3807785909159452,9.765959642740924,6,7,64
"[19, 22, 56]",0.3807785909159452,10.4744799970944,19,22,56
"[5, 14, 30]",0.3807785909159452,0.7876881129919013,5,14,30
"[32, 52, 59]",0.3807785909159452,6.7508324564062585,32,52,59
"[14, 30, 39]",0.3807785909159452,2.3498854323655887,14,30,39
"[6, 7, 40]",0.3807785909159452,10.481988909982725,6,7,40
"[14, 18, 28]",0.3807785909159452,11.178815018836572,14,18,28
"[21, 30, 31]",0.3807785909159452,2.0876799898051317,21,30,31
"[13, 41, 54]",0.3807785909159452,3.4356155449124657,13,41,54
"[21, 30, 39]",0.3807785909159452,2.4834830849353864,21,30,39
"[21, 23, 30]",0.3807785909159452,1.5855857117344885,21,23,30
"[21, 30, 32]",0.3807785909159452,1.3626504261023271,21,30,32
"[1, 19, 36]",0.3807785909159452,9.311178092657382,1,19,36
"[46, 52, 59]",0.3807785909159452,7.383815849013254,46,52,59
"[21, 52, 66]",0.3807785909159452,6.961552208813764,21,52,66
"[1, 22, 34]",0.3807785909159452,10.090296205119266,1,22,34
"[23, 40, 51]",0.3807785909159452,7.169632768415006,23,40,51
"[26, 30, 44]",0.3807785909159452,1.1684402086204315,26,30,44
"[14, 28, 39]",0.3807785909159452,11.273373777875648,14,28,39
"[21, 30, 67]",0.3807785909159452,1.5802876799918693,21,30,67
"[6, 7, 41]",0.3807785909159452,9.138650156561331,6,7,41
"[8, 46, 52]",0.3807785909159452,7.309928573647626,8,46,52
"[21, 52, 67]",0.3807785909159452,8.128893532858221,21,52,67
"[8, 37, 63]",0.3807785909159452,7.518931431770554,8,37,63
"[32, 37, 63]",0.3807785909159452,6.950771027893126,32,37,63
"[13, 21, 55]",0.3807785909159452,10.205157780649039,13,21,55
"[5, 9, 38]",0.3807785909159452,8.638552928193853,5,9,38
"[2, 16, 30]",0.3807785909159452,1.5960315261735332,2,16,30
"[8, 37, 52]",0.3807785909159452,8.18701739736968,8,37,52
"[32, 48, 54]",0.3807785909159452,2.5671466409898827,32,48,54
"[3, 52, 69]",0.3807785909159452,8.698779565986548,3,52,69
"[2, 14, 30]",0.3807785909159452,1.4813770749787525,2,14,30
"[14, 19, 28]",0.3807785909159452,10.896095546354404,14,19,28
"[16, 30, 42]",0.3807785909159452,1.1838542596619703,16,30,42
"[1, 36, 42]",0.3807785909159452,9.017235516638737,1,36,42
"[21, 32, 52]",0.3807785909159452,5.548801049959722,21,32,52
"[3, 52, 61]",0.3807785909159452,6.902045917225474,3,52,61
"[3, 44, 63]",0.3807785909159452,4.3995755247435655,3,44,63
"[1, 27, 34]",0.3807785909159452,11.505024339826472,1,27,34
"[2, 30, 35]",0.3807785909159452,1.5786296262736244,2,30,35
"[13, 20, 54]",0.3807785909159452,3.334079669578543,13,20,54
"[34, 35, 52]",0.3498140741376592,8.165622082604433,34,35,52
"[8, 21, 55]",0.3498140741376592,10.253560837278867,8,21,55
"[13, 17, 22]",0.3498140741376592,8.590653025779757,13,17,22
"[14, 17, 55]",0.3498140741376592,7.100410534490773,14,17,55
"[5, 37, 54]",0.3498140741376592,3.644636872784152,5,37,54
"[11, 32, 54]",0.3498140741376592,2.9999020508218632,11,32,54
"[1, 5, 55]",0.3498140741376592,10.41729185935042,1,5,55
"[11, 43, 51]",0.3498140741376592,7.558526414008144,11,43,51
"[31, 45, 52]",0.3498140741376592,7.49634287716346,31,45,52
"[15, 43, 51]",0.3498140741376592,7.306942790164381,15,43,51
"[6, 35, 63]",0.3498140741376592,6.964373302658472,6,35,63
"[11, 32, 52]",0.3498140741376592,4.521561984680898,11,32,52
"[37, 39, 51]",0.3498140741376592,7.38330340683641,37,39,51
"[31, 45, 53]",0.3498140741376592,1.7261911090726867,31,45,53
"[39, 41, 54]",0.3498140741376592,3.2504813039268035,39,41,54
"[1, 17, 55]",0.3498140741376592,7.3735502118283645,1,17,55
"[15, 46, 52]",0.3498140741376592,6.947886450186133,15,46,52
"[19, 35, 52]",0.3498140741376592,8.05739880912003,19,35,52
"[31, 46, 52]",0.3498140741376592,7.005811571264104,31,46,52
"[34, 46, 52]",0.3498140741376592,7.343610963341961,34,46,52
"[1, 20, 51]",0.3498140741376592,7.5058004809259335,1,20,51
"[16, 47, 54]",0.3498140741376592,3.5722420657807787,16,47,54
"[31, 49, 54]",0.3498140741376592,3.8094327295249215,31,49,54
"[5, 48, 54]",0.3498140741376592,3.9234007926266767,5,48,54
"[16, 17, 55]",0.3498140741376592,9.305406808143855,16,17,55
"[15, 40, 51]",0.3498140741376592,7.542516502855919,15,40,51
"[18, 41, 54]",0.3498140741376592,3.3423326784914087,18,41,54
"[8, 23, 30]",0.3498140741376592,1.6550610669951666,8,23,30
"[20, 40, 63]",0.3498140741376592,5.869807672544982,20,40,63
"[31, 49, 52]",0.3498140741376592,7.603265596796549,31,49,52
"[31, 33, 53]",0.3498140741376592,2.0428883345842297,31,33,53
"[35, 37, 54]",0.3498140741376592,3.128508598765853,35,37,54
"[5, 49, 54]",0.3498140741376592,3.3677216224857816,5,49,54
"[1, 20, 55]",0.3498140741376592,9.440095925231741,1,20,55
"[34, 37, 52]",0.3498140741376592,7.609265012918501,34,37,52
"[15, 45, 52]",0.3498140741376592,7.268041081999207,15,45,52
"[16, 20, 55]",0.3498140741376592,10.543306771270213,16,20,55
"[8, 26, 30]",0.3498140741376592,2.110847658169206,8,26,30
"[48, 50, 55]",0.3498140741376592,10.497269829719553,48,50,55
"[25, 37, 63]",0.3498140741376592,7.0597534893597365,25,37,63
"[1, 38, 51]",0.3498140741376592,7.5640023745092675,1,38,51
"[15, 49, 52]",0.3498140741376592,7.069658145826365,15,49,52
"[19, 35, 63]",0.3498140741376592,6.261874759188808,19,35,63
"[11, 37, 52]",0.3498140741376592,6.6504869758345055,11,37,52
"[8, 47, 54]",0.3498140741376592,3.8661992245415866,8,47,54
"[5, 6, 53]",0.3498140741376592,2.16474749106564,5,6,53
"[25, 33, 53]",0.3498140741376592,1.9915184373611328,25,33,53
"[8, 50, 55]",0.3498140741376592,10.009064625884083,8,50,55
"[17, 23, 27]",0.3498140741376592,11.533646293769234,17,23,27
"[6, 43, 63]",0.3498140741376592,7.009160201936567,6,43,63
"[11, 37, 54]",0.3498140741376592,3.310031239166732,11,37,54
"[11, 49, 54]",0.3498140741376592,2.855069191134966,11,49,54
"[2, 6, 51]",0.3498140741376592,7.280096034533312,2,6,51
"[1, 5, 9]",0.3498140741376592,7.230102568862217,1,5,9
"[14, 35, 52]",0.3498140741376592,7.594754156579629,14,35,52
"[3, 20, 51]",0.3498140741376592,7.799526309740367,3,20,51
"[16, 20, 54]",0.3498140741376592,3.7423811545231658,16,20,54
"[15, 16, 52]",0.3498140741376592,7.497288173729705,15,16,52
"[8, 19, 36]",0.3498140741376592,8.910579678346734,8,19,36
"[20, 35, 63]",0.3498140741376592,6.766929412833066,20,35,63
"[35, 41, 54]",0.3498140741376592,3.3443624003667054,35,41,54
"[14, 35, 63]",0.3498140741376592,6.942930511441985,14,35,63
"[11, 35, 52]",0.3498140741376592,7.872803065694772,11,35,52
"[11, 46, 52]",0.3498140741376592,7.08505709627037,11,46,52
"[6, 18, 63]",0.3498140741376592,7.184023002776411,6,18,63
"[39, 47, 54]",0.3498140741376592,2.636389232199292,39,47,54
"[8, 32, 54]",0.3498140741376592,3.017976683251732,8,32,54
"[8, 19, 54]",0.3498140741376592,3.1725152712413447,8,19,54
"[8, 21, 30]",0.3498140741376592,1.4949609453533643,8,21,30
"[25, 35, 63]",0.3498140741376592,6.932521369357065,25,35,63
"[16, 41, 54]",0.3498140741376592,2.5125722666317567,16,41,54
"[3, 11, 22]",0.3498140741376592,9.515820518968344,3,11,22
"[40, 41, 52]",0.3498140741376592,7.801382443396603,40,41,52
"[5, 11, 22]",0.3498140741376592,8.73486624412124,5,11,22
"[17, 20, 54]",0.3498140741376592,3.877446231673866,17,20,54
"[8, 17, 55]",0.3498140741376592,9.833351571687713,8,17,55
"[11, 49, 52]",0.3498140741376592,6.304197380566452,11,49,52
"[33, 41, 52]",0.3498140741376592,7.514360732889527,33,41,52
"[14, 17, 63]",0.3498140741376592,6.581987311132611,14,17,63
"[31, 32, 52]",0.3498140741376592,5.863444681962532,31,32,52
"[8, 17, 36]",0.3498140741376592,7.5906085837652455,8,17,36
"[3, 38, 51]",0.3498140741376592,7.783109918369195,3,38,51
"[5, 20, 54]",0.3498140741376592,3.4285480718015013,5,20,54
"[31, 32, 54]",0.3498140741376592,2.76529420814029,31,32,54
"[33, 44, 63]",0.3498140741376592,7.0262864017289814,33,44,63
"[1, 39, 51]",0.3498140741376592,7.752715501871773,1,39,51
"[33, 46, 52]",0.3498140741376592,7.825230526205202,33,46,52
"[3, 19, 22]",0.3498140741376592,10.07361968131414,3,19,22
"[29, 39, 42]",0.34981407413765914,8.026823881857085,29,39,42
"[30, 49, 69]",0.34981407413765914,1.5716303079016711,30,49,69
"[30, 58, 67]",0.34981407413765914,1.0707276093967,30,58,67
"[4, 42, 60]",0.34981407413765914,11.933784373818364,4,42,60
"[29, 48, 62]",0.34981407413765914,7.67927021006696,29,48,62
"[30, 43, 44]",0.34981407413765914,1.9904207726664889,30,43,44
"[4, 25, 61]",0.34981407413765914,11.301211756442713,4,25,61
"[7, 24, 49]",0.34981407413765914,9.80979152784738,7,24,49
"[7, 11, 32]",0.34981407413765914,9.092570720747089,7,11,32
"[7, 46, 64]",0.34981407413765914,8.575269899545829,7,46,64
"[4, 38, 64]",0.34981407413765914,10.758613841178892,4,38,64
"[9, 14, 38]",0.34981407413765914,8.886804154090676,9,14,38
"[22, 24, 40]",0.34981407413765914,9.976731909551898,22,24,40
"[0, 21, 46]",0.34981407413765914,7.031292940952713,0,21,46
"[4, 24, 31]",0.34981407413765914,7.983171910316303,4,24,31
"[0, 44, 67]",0.34981407413765914,8.429822820123999,0,44,67
"[9, 16, 41]",0.34981407413765914,9.595744256323233,9,16,41
"[4, 16, 23]",0.34981407413765914,11.401244402197516,4,16,23
"[7, 24, 58]",0.34981407413765914,9.750599640418812,7,24,58
"[4, 5, 48]",0.34981407413765914,10.691930446560068,4,5,48
"[4, 6, 21]",0.34981407413765914,11.200168007008317,4,6,21
"[4, 38, 60]",0.34981407413765914,11.08257631142776,4,38,60
"[4, 39, 56]",0.34981407413765914,12.093318780807836,4,39,56
"[0, 8, 39]",0.34981407413765914,7.9642951096678685,0,8,39
"[4, 38, 61]",0.34981407413765914,10.754566810970433,4,38,61
"[22, 43, 56]",0.34981407413765914,9.515488313366788,22,43,56
"[10, 16, 23]",0.34981407413765914,1.5248881548650814,10,16,23
"[9, 61, 62]",0.34981407413765914,8.10523280391644,9,61,62
"[22, 43, 57]",0.34981407413765914,9.280448650855778,22,43,57
"[4, 24, 58]",0.34981407413765914,10.677352005323183,4,24,58
"[4, 6, 12]",0.34981407413765914,10.744912250594325,4,6,12
"[52, 62, 67]",0.34981407413765914,7.703835064407265,52,62,67
"[0, 8, 65]",0.34981407413765914,8.083178393625243,0,8,65
"[10, 16, 34]",0.34981407413765914,0.8978122641577428,10,16,34
"[10, 16, 38]",0.34981407413765914,0.6314843417712268,10,16,38
"[4, 6, 58]",0.34981407413765914,10.545727370263576,4,6,58
"[7, 11, 49]",0.34981407413765914,10.33384421104996,7,11,49
"[4, 5, 31]",0.34981407413765914,10.921983547406056,4,5,31
"[28, 33, 46]",0.34981407413765914,9.673567243288598,28,33,46
"[9, 16, 38]",0.34981407413765914,8.04560764749436,9,16,38
"[27, 46, 60]",0.34981407413765914,10.214563862286363,27,46,60
"[10, 14, 34]",0.34981407413765914,0.8119397118172955,10,14,34
"[29, 48, 67]",0.34981407413765914,7.070840088691496,29,48,67
"[30, 43, 47]",0.34981407413765914,2.0063384392697685,30,43,47
"[22, 42, 56]",0.34981407413765914,8.65791362600336,22,42,56
"[4, 15, 40]",0.34981407413765914,10.681032306482788,4,15,40
"[22, 43, 58]",0.34981407413765914,9.248259617994725,22,43,58
"[9, 48, 62]",0.34981407413765914,9.112647641813837,9,48,62
"[22, 49, 68]",0.34981407413765914,9.842353130456672,22,49,68
"[0, 42, 47]",0.34981407413765914,8.157793906928207,0,42,47
"[27, 59, 60]",0.34981407413765914,11.069628406729903,27,59,60
"[29, 39, 61]",0.34981407413765914,7.398690729106492,29,39,61
"[22, 24, 25]",0.34981407413765914,8.904577282855312,22,24,25
"[4, 6, 61]",0.34981407413765914,11.540617414299776,4,6,61
"[4, 42, 56]",0.34981407413765914,12.043528390551947,4,42,56
"[22, 33, 68]",0.34981407413765914,10.11786500278718,22,33,68
"[10, 17, 34]",0.34981407413765914,1.1025954494351673,10,17,34
"[22, 42, 50]",0.34981407413765914,9.29589015440839,22,42,50
"[22, 42, 68]",0.34981407413765914,9.330065944761516,22,42,68
"[10, 17, 23]",0.34981407413765914,0.3671590730145979,10,17,23
"[10, 15, 49]",0.34981407413765914,1.3518389202073071,10,15,49
"[0, 21, 65]",0.34981407413765914,7.5374767765101325,0,21,65
"[22, 43, 50]",0.34981407413765914,8.653859920617059,22,43,50
"[54, 61, 62]",0.34981407413765914,2.7443396954247308,54,61,62
"[27, 46, 68]",0.34981407413765914,10.573317994981169,27,46,68
"[4, 41, 56]",0.34981407413765914,12.249885021494686,4,41,56
"[7, 11, 35]",0.34981407413765914,9.626697881108262,7,11,35
"[0, 42, 56]",0.34981407413765914,7.606253983684575,0,42,56
"[0, 24, 47]",0.34981407413765914,8.639929069168495,0,24,47
"[30, 66, 67]",0.34981407413765914,1.3592607264212333,30,66,67
"[9, 43, 44]",0.34981407413765914,8.94654591981201,9,43,44
"[4, 15, 46]",0.34981407413765914,10.544395211795367,4,15,46
"[27, 31, 32]",0.34981407413765914,11.07299926862056,27,31,32
"[10, 17, 24]",0.34981407413765914,1.3928632607564584,10,17,24
"[7, 15, 49]",0.34981407413765914,10.28037986019654,7,15,49
"[0, 17, 56]",0.34981407413765914,7.816430926495652,0,17,56
"[0, 41, 49]",0.34981407413765914,8.644384516107754,0,41,49
"[10, 20, 49]",0.34981407413765914,0.8854867232346741,10,20,49
"[7, 46, 58]",0.34981407413765914,9.172614063909688,7,46,58
"[53, 56, 58]",0.34981407413765914,0.9961948482885052,53,56,58
"[4, 39, 61]",0.34981407413765914,10.72390995038072,4,39,61
"[0, 41, 56]",0.34981407413765914,7.683969036069469,0,41,56
"[4, 24, 40]",0.34981407413765914,10.05014974219434,4,24,40
"[4, 16, 58]",0.34981407413765914,10.388972824844783,4,16,58
"[27, 37, 68]",0.34981407413765914,10.603042073950668,27,37,68
"[4, 25, 46]",0.34981407413765914,10.508612598404511,4,25,46
